Record ID	Web ID	Genus/Morphon 	Feeding Preference	Trophic ID 	Taxon ID	Log(Abundance)	Log(averageMass)	Log(Biomass)	Soil pH	C-tot	N-tot	Airborne N	Total N-input	Manure-N	Manure-P	P-pore water	Soil phosphate	Soil-Ptot	Soil-Cd 	Soil-Cr	Soil-Cu	Soil-Hg	Soil-Ni	Soil-Pb	Soil-Zn	Mean rainfall	Max rainfall	Average-T	Average-Tmax	Latitude	Longitude	Vegetation cover (%)	Ecosystem Type ID
5400	192	Dorylaimoidea	Omnivore nematode	81	81058	4.43	-0.6	3.83	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5401	192	Enchytraeus	Bacterivore enchytraeids	34	34004	3.54	0.85	4.39	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5402	192	Eucephalobus	Bacterivore nematode	31	31065	4.95	-0.86	4.1	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5403	192	Eupelops	Bacterivore mite	32	32045	3.82	0.33	4.14	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5404	192	Eupodes	Omnivore mite	82	82046	3.28	0.01	3.28	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5405	192	Folsomia	Fungivore insects and pauropods	23	23009	3	0.9	3.9	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5406	192	Fridericia	Fungivore enchytraeids	24	24006	2.77	2.12	4.89	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5407	192	Hemileius	Microphytophage mite (feeding on fungi)	22	22053	2.1	0.24	2.34	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5408	192	Histiostoma	Bacterivore mite	32	32055	2.88	-0.81	2.07	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5409	192	Hypoaspis	Generalist mite	72	72058	2.88	0.33	3.21	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5410	192	Isotoma	Fungivore insects and pauropods	23	23013	3.5	1.9	5.4	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5411	192	Lasioseius	Generalist mite	72	72064	2.1	0.11	2.22	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5412	192	Lauroppia	Microphytophage mite (feeding on fungi)	22	22065	2.1	-0.43	1.67	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5413	192	Lepidocyrtus	Fungivore insects and pauropods	23	23016	3.31	1.23	4.54	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5414	192	Liebstadia	Microphytophage mite (feeding on fungi)	22	22068	3.95	0.27	4.22	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5415	192	Lumbricus	Substrate-ingesting lumbricids	45	45018	1.22	4.6	5.82	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5416	192	Lysigamasus	Generalist mite	72	72071	3.77	0.41	4.18	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5417	192	Macrocheles	Generalist mite	72	72072	3	0.76	3.76	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5418	192	Marionina	Substrate-inhabiting enchytraeids	44	44010	2.54	0.92	3.46	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5419	192	Medioppia	Microphytophage mite (feeding on fungi)	22	22074	4.12	-0.23	3.89	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5420	192	Mesostigmata (juveniles)	Omnivore mite	82	82075	3.06	-0.41	2.64	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5421	192	Metabelba	Microphytophage mite (feeding on fungi)	22	22076	2.7	0.2	2.91	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5422	192	Metateratocephalus	Bacterivore nematode	31	31095	4.56	-1.51	3.05	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5423	192	Microtydeus	Microphytophage mite (feeding on fungi)	22	22079	3.36	-0.86	2.49	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5424	192	Minunthozetes	Microphytophage mite (feeding on fungi)	22	22080	3.71	-0.25	3.46	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5425	192	Oppiella	Microphytophage mite (feeding on fungi)	22	22087	2.4	-0.45	1.96	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5426	192	Oribatida (juveniles)	Omnivore mite	82	82090	4.12	-0.41	3.71	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5427	192	Pachylaelaps	Generalist mite	72	72093	2.95	0.37	3.32	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5428	192	Panagrolaimus	Bacterivore nematode	31	31116	4.56	-0.94	3.61	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5429	192	Paratrichodorus	Plant-feeding nematode	11	11119	3.95	-0.63	3.32	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5430	192	Paratylenchus	Plant-feeding nematode	11	11122	4.95	-1.24	3.71	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5431	192	Parisotoma	Fungivore insects and pauropods	23	23024	4.31	0.72	5.03	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5432	192	Penthalodidae	Macrophytophage and panphytophage mites	12	12099	2.4	0.25	2.65	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5433	192	Pergamasus	Generalist mite	72	72100	2.58	1.08	3.66	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5434	192	Phytoseiidae	Predatory mite (attacking arthropods)	62	62103	2.1	-0.04	2.06	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5435	192	Platynothrus	Macrophytophage and panphytophage mites	12	12104	3.21	0.71	3.92	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5436	192	Plectus	Bacterivore nematode	31	31127	4.8	-0.58	4.22	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5437	192	Prismatolaimus	Bacterivore nematode	31	31131	4.56	-1.28	3.28	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5438	192	Protaphorura	Fungivore insects and pauropods	23	23027	3.48	1.34	4.82	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5439	192	Protodinychus	Omnivore mite	82	82106	3.18	0.55	3.73	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5440	192	Pseudosinella	Fungivore insects and pauropods	23	23031	2.95	0.98	3.92	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5441	192	Punctoribates	Microphytophage mite (feeding on fungi)	22	22109	2.1	-0.03	2.07	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5442	192	Pygmephorus	Microphytophage mite (feeding on fungi)	22	22112	2.1	-0.38	1.72	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5443	192	Rhabditidae	Bacterivore nematode	31	31142	5.07	-0.69	4.38	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5444	192	Scheloribates	Omnivore mite	82	82122	2.4	0.2	2.6	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5445	192	Scutacarus	Omnivore mite	82	82125	2.7	-0.61	2.09	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5446	192	Sminthuridae	Plant-feeding collembolans and symphylids	13	13032	2.4	-0.61	1.79	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5447	192	Stigmaeidae	Omnivore mite	82	82131	2.1	0.23	2.33	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5448	192	Tarsonemus	Omnivore mite	82	82134	2.58	-0.7	1.88	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5449	192	Tectocepheus	Microphytophage mite (feeding on fungi)	22	22135	4.16	-0.22	3.94	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5450	192	Teratocephalus	Bacterivore nematode	31	31149	3.95	-1.63	2.32	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5451	192	Trichodorus	Plant-feeding nematode	11	11155	3.95	-0.74	3.21	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5452	192	Trichoribates	Microphytophage mite (feeding on fungi)	22	22137	2.4	0.47	2.88	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5453	192	Tydeidae	Macrophytophage and panphytophage mites	12	12139	3.86	-0.61	3.25	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5454	192	Tylenchidae	Fungivore nematode	21	21160	5.45	-1.36	4.08	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5455	192	Tylenchorhynchus	Plant-feeding nematode	11	11163	3.95	-0.66	3.29	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5456	192	Tyrophagus	Microphytophage mite (feeding on fungi)	22	22140	2.4	0.01	2.41	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5457	192	Uropoda	Generalist mite	72	72142	2.8	0.48	3.28	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5458	192	Veigaia	Generalist mite	72	72144	3.1	0.61	3.71	4.1	35	N/A	34.4	34	0	0	18	270	N/A	0.29	21.6	6.1	0.05	<DL	28	24.9	1.7	11.6	22	27.4	51.98	5.66	37	5
5459	193	Achaeta	Fungivore enchytraeids	24	24001	1.78	0.43	2.21	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5460	193	Acrobeles	Bacterivore nematode	31	31002	4.33	-0.72	3.61	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5461	193	Acrobeloides	Bacterivore nematode	31	31003	4.76	-1.17	3.59	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5462	193	Alaimus	Bacterivore nematode	31	31008	4.46	-0.86	3.6	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5463	193	Alliphis	Predatory mite (attacking nematodes)	52	52004	3.09	0.05	3.14	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5464	193	Aphelenchoides	Fungivore nematode	21	21016	4.46	-1.5	2.96	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5465	193	Aporrectodea	Substrate-ingesting lumbricids	45	45013	1.22	4.7	5.92	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5466	193	Arctoseius	Generalist mite	72	72007	2.45	-0.15	2.3	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5467	193	Bastiania	Bacterivore nematode	31	31023	4.16	-0.95	3.21	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5468	193	Cephalobidae	Bacterivore nematode	31	31032	4.33	-1.06	3.28	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5469	193	Dendrolaelaps	Generalist mite	72	72034	2.45	0.03	2.48	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5470	193	Dolichodoridae	Plant-feeding nematode	11	11054	4.76	-0.89	3.87	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5471	193	Dorylaimoidea	Omnivore nematode	81	81058	3.86	-0.6	3.25	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5472	193	Enchytraeidae (juveniles)	Substrate-inhabiting enchytraeids	44	44000	2.17	1.24	3.41	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5473	193	Enchytraeus	Bacterivore enchytraeids	34	34004	2.98	0.75	3.74	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5474	193	Enchytronia	Bacterivore enchytraeids	34	34005	2.89	0.44	3.33	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5475	193	Eucephalobus	Bacterivore nematode	31	31065	4.86	-0.86	4	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5476	193	Eupodes	Omnivore mite	82	82046	3.02	0.01	3.02	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5477	193	Henlea	Substrate-inhabiting enchytraeids	44	44009	2.68	1.53	4.22	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5478	193	Histiostoma	Bacterivore mite	32	32055	2.67	-0.81	1.87	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5479	193	Hypogastrura	Fungivore insects and pauropods	23	23012	3.82	0.98	4.8	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5480	193	Isotoma	Fungivore insects and pauropods	23	23013	1.98	1.9	3.87	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5481	193	Isotomiella	Fungivore insects and pauropods	23	23014	2.93	0.82	3.75	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5482	193	Isotomurus	Fungivore insects and pauropods	23	23015	3.02	1.79	4.8	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5483	193	Lumbricus	Substrate-ingesting lumbricids	45	45018	0.62	4.6	5.22	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5484	193	Marionina	Substrate-inhabiting enchytraeids	44	44010	3.05	0.92	3.97	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5485	193	Mesostigmata (juveniles)	Omnivore mite	82	82075	1.98	-0.41	1.57	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5486	193	Mononchidae	Predating nematode (consuming nematodes)	51	51102	4.16	-0.83	3.33	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5487	193	Neodiplogasteridae	Omnivore nematode	81	81108	4.94	-1.47	3.47	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5488	193	Pachygnatidae	Macrophytophage and panphytophage mites	12	12092	2.45	-0.11	2.34	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5489	193	Panagrolaimus	Bacterivore nematode	31	31116	4.16	-0.94	3.21	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5490	193	Paratylenchus	Plant-feeding nematode	11	11122	4.46	-1.24	3.21	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5491	193	Parisotoma	Fungivore insects and pauropods	23	23024	2.93	0.72	3.65	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5492	193	Plectus	Bacterivore nematode	31	31127	4.46	-0.58	3.87	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5493	193	Pratylenchus	Plant-feeding nematode	11	11129	4.94	-1.23	3.71	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5494	193	Pseudachorutes	Fungivore insects and pauropods	23	23029	2.58	0.98	3.55	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5495	193	Pygmephorus	Microphytophage mite (feeding on fungi)	22	22112	3.44	-0.38	3.06	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5496	193	Rhabditidae	Bacterivore nematode	31	31142	5.55	-0.69	4.86	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5497	193	Rhizoglyphus	Macrophytophage and panphytophage mites	12	12117	2.28	0.01	2.28	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5498	193	Scutacarus	Omnivore mite	82	82125	2.58	-0.61	1.97	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5499	193	Sminthuridae	Plant-feeding collembolans and symphylids	13	13032	2.98	-0.61	2.37	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5500	193	Sminthurinus	Plant-feeding collembolans and symphylids	13	13034	3.41	0.62	4.03	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5501	193	Tarsonemus	Omnivore mite	82	82134	1.98	-0.7	1.27	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5502	193	Teratocephalus	Bacterivore nematode	31	31149	3.86	-1.63	2.23	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5503	193	Tydeidae	Macrophytophage and panphytophage mites	12	12139	2.28	-0.61	1.67	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5504	193	Tylenchidae	Fungivore nematode	21	21160	5.11	-1.36	3.75	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5505	193	Tyrophagus	Microphytophage mite (feeding on fungi)	22	22140	2.88	0.01	2.88	4.6	37.2	2	21.1	21	0	0	99	660	546	0.18	8.5	15.1	0.04	2	15.1	28.2	3.4	18.2	6.6	12.4	53.1	6.34	0	7
5506	194	Acrobeloides	Bacterivore nematode	31	31003	3.81	-1.17	2.64	5.3	28.4	2	23.2	23	0	0	73	760	611	0.19	48.2	11	0.05	6	16.9	21.8	1	3.7	5.4	12.1	52.9	6.52	0	7
5507	194	Alliphis	Predatory mite (attacking nematodes)	52	52004	2.28	0.05	2.33	5.3	28.4	2	23.2	23	0	0	73	760	611	0.19	48.2	11	0.05	6	16.9	21.8	1	3.7	5.4	12.1	52.9	6.52	0	7
5508	194	Aphelenchoides	Fungivore nematode	21	21016	3.81	-1.5	2.31	5.3	28.4	2	23.2	23	0	0	73	760	611	0.19	48.2	11	0.05	6	16.9	21.8	1	3.7	5.4	12.1	52.9	6.52	0	7
5509	194	Aporcelaimellus	Omnivore nematode	81	81019	3.81	0.55	4.36	5.3	28.4	2	23.2	23	0	0	73	760	611	0.19	48.2	11	0.05	6	16.9	21.8	1	3.7	5.4	12.1	52.9	6.52	0	7
5510	194	Arctoseius	Generalist mite	72	72007	1.98	-0.15	1.82	5.3	28.4	2	23.2	23	0	0	73	760	611	0.19	48.2	11	0.05	6	16.9	21.8	1	3.7	5.4	12.1	52.9	6.52	0	7
5511	194	Astigmata	Omnivore mite	82	82010	1.98	-0.86	1.11	5.3	28.4	2	23.2	23	0	0	73	760	611	0.19	48.2	11	0.05	6	16.9	21.8	1	3.7	5.4	12.1	52.9	6.52	0	7
